personid,RelativeID,KindredID,MaID,PaID,sex,deceased,suicide,bdate,ddate,gen,Age
9982,9982,27251,17418,64364,F,N,N,1944.0,,5,72.0
15038,15038,27251,32909,32908,F,N,N,1941.0,,6,75.0
3073,3073,27251,17420,17421,M,N,N,1940.0,,5,76.0
22544,22544,42623,0,0,F,Y,N,1854.0,1930.0,1,76.0
22545,22545,42623,0,0,M,Y,N,1845.0,1894.0,1,49.0
924,924,42623,0,0,M,Y,N,1896.0,1971.0,3,75.0
926,926,42623,47002,47001,F,Y,N,1896.0,1951.0,3,55.0
8554,8554,42623,0,0,M,Y,N,1924.0,1983.0,4,59.0
8555,8555,42623,30337,30338,F,Y,N,1917.0,2006.0,4,89.0
46891,46891,42623,0,0,M,Y,N,1890.0,1963.0,2,73.0
46892,46892,42623,22544,22545,F,Y,N,1889.0,1933.0,2,44.0
42933,42933,42623,22544,22545,F,Y,N,1866.0,1945.0,2,79.0
42934,42934,42623,0,0,M,Y,N,1866.0,1915.0,2,49.0
42935,42935,42623,42933,42934,M,Y,N,1898.0,1963.0,3,65.0
42936,42936,42623,0,0,F,Y,N,1900.0,1989.0,3,89.0
42939,42939,42623,42936,42935,M,Y,N,1921.0,2010.0,4,89.0
42940,42940,42623,0,0,F,N,N,1931.0,,4,85.0
30337,30337,42623,47002,47001,F,Y,N,1897.0,1986.0,3,89.0
30338,30338,42623,0,0,M,Y,N,1905.0,1983.0,3,78.0
17657,17657,42623,0,0,M,Y,N,1906.0,1984.0,3,78.0
17658,17658,42623,47002,47001,F,Y,N,1905.0,1967.0,3,62.0
24161,24161,42623,0,0,F,Y,N,1918.0,2007.0,4,89.0
24162,24162,42623,926,924,M,Y,N,1921.0,1990.0,4,69.0
29872,29872,42623,0,0,M,Y,N,1907.0,1995.0,3,88.0
29873,29873,42623,47002,47001,F,Y,N,1910.0,1998.0,3,88.0
47001,47001,42623,0,0,M,Y,N,1872.0,1932.0,2,60.0
47002,47002,42623,22544,22545,F,Y,N,1873.0,1949.0,2,76.0
20110,20110,42623,0,0,M,Y,N,1926.0,2007.0,4,81.0
43821,43821,42623,29873,29872,F,N,N,1935.0,,4,81.0
66500,66500,42623,0,0,M,Y,N,1938.0,2011.0,4,73.0
37851,37851,42623,24161,24162,F,N,N,1946.0,,5,70.0
37852,37852,42623,0,0,M,N,N,1939.0,,5,77.0
62263,62263,42623,37851,37852,F,N,N,1966.0,,6,50.0
12515,12515,42623,17658,17657,M,N,N,1941.0,,4,75.0
12516,12516,42623,0,0,F,N,N,1944.0,,4,72.0
12524,12524,42623,12516,12515,F,N,N,1955.0,,5,61.0
12525,12525,42623,12516,12515,M,Y,N,1958.0,1960.0,5,2.0
63289,63289,42623,0,0,M,Y,N,1919.0,1984.0,3,65.0
63290,63290,42623,46892,46891,F,Y,N,1923.0,1990.0,3,67.0
47561,47561,42623,62263,47563,M,Y,Y,1986.0,2007.0,7,21.0
47563,47563,42623,0,0,M,N,N,1965.0,,6,51.0
51648,51648,42623,216,20110,M,N,N,1961.0,,5,55.0
15778,15778,42623,15779,15780,F,N,N,1975.0,,6,41.0
15779,15779,42623,49288,53777,F,Y,Y,1954.0,1989.0,5,35.0
15780,15780,42623,0,0,M,Y,Y,1931.0,2009.0,5,78.0
64468,64468,42623,0,0,M,N,N,1979.0,,6,37.0
67192,67192,42623,15779,67194,F,Y,Y,1985.0,2015.0,6,30.0
67194,67194,42623,0,0,M,N,N,1957.0,,5,59.0
39745,39745,42623,39746,39747,F,N,N,1979.0,,6,37.0
39746,39746,42623,12516,12515,F,Y,Y,1964.0,2005.0,5,41.0
39747,39747,42623,0,0,M,N,N,1959.0,,5,57.0
37441,37441,42623,62263,47563,F,N,N,1990.0,,7,26.0
17747,17747,42623,39746,17748,F,N,N,1990.0,,6,26.0
17748,17748,42623,0,0,M,N,N,1965.0,,5,51.0
22384,22384,42623,0,0,F,N,N,1983.0,,7,33.0
51881,51881,42623,51882,51883,M,Y,Y,1986.0,1999.0,6,13.0
51882,51882,42623,0,0,F,N,N,1968.0,,5,48.0
51883,51883,42623,43821,66500,M,N,N,1969.0,,5,47.0
29625,29625,42623,17658,17657,M,Y,N,1933.0,1995.0,4,62.0
103,103,42623,12516,12515,F,N,N,1971.0,,5,45.0
2077,2077,42623,15779,56426,M,N,N,1973.0,,6,43.0
8951,8951,42623,8952,8953,M,Y,Y,1993.0,2004.0,7,11.0
8952,8952,42623,0,0,F,N,N,1978.0,,6,38.0
8953,8953,42623,19795,55604,M,N,N,1978.0,,6,38.0
59707,59707,42623,59708,51883,F,N,N,2000.0,,6,16.0
59708,59708,42623,0,0,F,N,N,1971.0,,5,45.0
51476,51476,42623,17658,17657,M,Y,N,1935.0,1964.0,4,29.0
16705,16705,42623,12516,12515,M,Y,N,1968.0,1969.0,5,1.0
47028,47028,42623,17658,17657,F,Y,Y,1941.0,1971.0,4,30.0
53777,53777,42623,17658,17657,M,Y,N,1930.0,1994.0,4,64.0
60349,60349,42623,0,0,M,Y,N,1937.0,2009.0,4,72.0
49287,49287,42623,49288,53777,F,N,N,1951.0,,5,65.0
49288,49288,42623,0,0,F,N,N,1934.0,,4,82.0
19795,19795,42623,8555,8554,F,N,N,1953.0,,5,63.0
26928,26928,42623,0,0,M,N,N,1953.0,,5,63.0
32135,32135,42623,42940,42939,F,N,N,1953.0,,5,63.0
216,216,42623,63290,63289,F,Y,N,1937.0,2012.0,4,75.0
56426,56426,42623,0,0,M,N,N,,,5,
55604,55604,42623,0,0,M,N,N,1944.0,,5,72.0
34988,34988,42623,32135,26928,M,N,N,1979.0,,6,37.0
16029,16029,42623,32135,26928,F,Y,Y,1972.0,2008.0,6,36.0
67343,67343,42623,12516,12515,M,N,N,1971.0,,5,45.0
10787,10787,42623,216,60349,F,Y,Y,1963.0,2014.0,5,51.0
14722,14722,42623,67192,0,M,N,N,1998.0,,7,18.0
5250,5250,42623,59708,51883,F,N,N,1998.0,,6,18.0
65533,65533,42623,49288,53777,M,N,N,1959.0,,5,57.0
62561,62561,42623,67192,64468,F,N,N,2009.0,,7,7.0
40923,40923,42623,67192,64468,M,N,N,2010.0,,7,6.0
28476,28476,42623,22384,47561,M,N,N,2012.0,,8,4.0
31659,31659,68939,0,0,F,Y,N,1868.0,1919.0,3,51.0
31660,31660,68939,21773,21775,M,Y,N,1874.0,1949.0,3,75.0
36150,36150,68939,0,0,M,Y,N,1845.0,1927.0,2,82.0
36151,36151,68939,36152,36153,F,Y,N,1862.0,1946.0,2,84.0
36152,36152,68939,0,0,F,Y,N,1821.0,1907.0,1,86.0
36153,36153,68939,0,0,M,Y,N,1821.0,1901.0,1,80.0
36156,36156,68939,36151,36150,F,Y,N,1880.0,1964.0,3,84.0
36157,36157,68939,0,0,M,Y,N,1877.0,1945.0,3,68.0
62331,62331,68939,0,0,M,Y,N,1889.0,1917.0,3,28.0
62334,62334,68939,63553,63554,F,Y,N,1894.0,1973.0,3,79.0
67079,67079,68939,36152,36153,F,Y,N,1842.0,1907.0,2,65.0
67080,67080,68939,0,0,M,Y,N,1842.0,1924.0,2,82.0
67085,67085,68939,67079,67080,M,Y,N,1869.0,1946.0,3,77.0
67086,67086,68939,0,0,F,Y,N,1877.0,1953.0,3,76.0
67087,67087,68939,0,0,F,Y,N,1883.0,1957.0,3,74.0
67093,67093,68939,67079,67080,F,Y,N,1879.0,1968.0,3,89.0
67094,67094,68939,0,0,M,N,N,1887.0,,3,
1688,1688,68939,0,0,F,Y,N,1852.0,1941.0,2,89.0
1689,1689,68939,36152,36153,M,Y,N,1847.0,1922.0,2,75.0
1690,1690,68939,1688,1689,F,Y,N,1887.0,1976.0,3,89.0
1691,1691,68939,0,0,M,Y,N,1883.0,1961.0,3,78.0
1697,1697,68939,1690,1691,M,Y,N,1918.0,2007.0,4,89.0
1698,1698,68939,0,0,F,Y,N,1919.0,2008.0,4,89.0
5805,5805,68939,0,0,F,Y,N,1893.0,1976.0,3,83.0
5806,5806,68939,21810,21809,M,Y,N,1885.0,1933.0,3,48.0
28453,28453,68939,36152,36153,F,Y,N,1850.0,1931.0,2,81.0
28454,28454,68939,0,0,M,Y,N,1849.0,1921.0,2,72.0
60623,60623,68939,0,0,F,Y,N,1891.0,1957.0,3,66.0
60624,60624,68939,42470,42471,M,Y,N,1884.0,1957.0,3,73.0
62883,62883,68939,36152,36153,F,Y,N,1869.0,1953.0,2,84.0
62884,62884,68939,0,0,M,Y,N,1846.0,1920.0,2,74.0
42470,42470,68939,36152,36153,F,Y,N,1864.0,1948.0,2,84.0
42471,42471,68939,0,0,M,Y,N,1861.0,1932.0,2,71.0
42477,42477,68939,60623,60624,F,Y,N,1913.0,1984.0,4,71.0
42478,42478,68939,0,0,M,Y,N,1911.0,2000.0,4,89.0
54932,54932,68939,31659,31660,M,Y,N,1887.0,1976.0,4,89.0
54933,54933,68939,0,0,F,Y,N,1885.0,1967.0,4,82.0
54937,54937,68939,54933,54932,M,Y,N,1925.0,1999.0,5,74.0
54938,54938,68939,0,0,F,Y,N,1921.0,2010.0,5,89.0
63553,63553,68939,0,0,F,Y,N,1855.0,1934.0,2,79.0
63554,63554,68939,36152,36153,M,Y,N,1858.0,1918.0,2,60.0
17840,17840,68939,0,0,M,N,N,1941.0,,6,75.0
18996,18996,68939,42477,42478,M,Y,Y,1945.0,1981.0,5,36.0
18997,18997,68939,0,0,F,N,N,1941.0,,5,75.0
18998,18998,68939,42477,42478,M,N,N,1951.0,,5,65.0
19001,19001,68939,42477,42478,F,N,N,1949.0,,5,67.0
19020,19020,68939,0,0,M,N,N,1936.0,,6,80.0
20126,20126,68939,1698,1697,F,N,N,1947.0,,5,69.0
20127,20127,68939,0,0,M,N,N,,,5,
25320,25320,68939,15383,15384,F,N,N,1939.0,,6,77.0
33887,33887,68939,30676,17919,M,N,N,1933.0,,5,83.0
6638,6638,68939,21810,21809,F,Y,N,1882.0,1935.0,3,53.0
6639,6639,68939,0,0,M,Y,N,1882.0,1963.0,3,81.0
21773,21773,68939,36152,36153,F,Y,N,1838.0,1913.0,2,75.0
21775,21775,68939,0,0,M,Y,N,1852.0,1892.0,2,40.0
21809,21809,68939,36152,36153,M,Y,N,1859.0,1913.0,2,54.0
21810,21810,68939,0,0,F,Y,N,1869.0,1896.0,2,27.0
65522,65522,68939,62883,62884,F,Y,N,1889.0,1974.0,3,85.0
65524,65524,68939,0,0,M,Y,N,1884.0,1973.0,3,89.0
17891,17891,68939,0,0,M,Y,N,1870.0,1940.0,3,70.0
17892,17892,68939,63553,63554,F,Y,N,1882.0,1951.0,3,69.0
17919,17919,68939,17892,17891,M,Y,N,1908.0,1969.0,4,61.0
30676,30676,68939,0,0,F,Y,N,1917.0,2004.0,4,87.0
35726,35726,68939,67086,67085,M,Y,N,1890.0,1976.0,4,86.0
23009,23009,68939,0,0,M,Y,N,1899.0,1976.0,4,77.0
23010,23010,68939,6638,6639,F,Y,N,1900.0,1976.0,4,76.0
36236,36236,68939,0,0,F,Y,N,1902.0,1988.0,4,86.0
36239,36239,68939,31659,31660,M,Y,N,1903.0,1992.0,4,89.0
39205,39205,68939,0,0,F,N,N,1947.0,,5,69.0
39206,39206,68939,36236,36239,M,N,N,1946.0,,5,70.0
44013,44013,68939,49686,35726,M,N,N,1919.0,,5,97.0
52542,52542,68939,0,0,M,Y,N,1917.0,1978.0,4,61.0
52543,52543,68939,62334,62331,F,Y,N,1918.0,1997.0,4,79.0
5654,5654,68939,1688,1689,F,Y,N,1903.0,1992.0,3,89.0
5655,5655,68939,0,0,M,Y,N,1895.0,1983.0,3,88.0
26428,26428,68939,28453,28454,M,Y,N,1878.0,1964.0,3,86.0
26429,26429,68939,0,0,F,Y,N,1886.0,1953.0,3,67.0
41369,41369,68939,36156,36157,F,Y,N,1915.0,1996.0,4,81.0
41370,41370,68939,0,0,M,Y,N,1911.0,1986.0,4,75.0
44069,44069,68939,21773,21775,M,Y,N,1874.0,1941.0,3,67.0
44070,44070,68939,0,0,F,Y,N,1888.0,1977.0,3,89.0
44091,44091,68939,44070,44069,M,Y,N,1919.0,1993.0,4,74.0
44092,44092,68939,0,0,F,N,N,1933.0,,4,83.0
49686,49686,68939,0,0,F,Y,N,1900.0,1959.0,4,59.0
59267,59267,68939,67087,67085,F,Y,N,1927.0,2010.0,4,83.0
59268,59268,68939,0,0,M,Y,N,1917.0,2001.0,4,84.0
3535,3535,68939,0,0,M,Y,N,1926.0,1986.0,4,60.0
3537,3537,68939,5654,5655,F,N,N,1932.0,,4,84.0
4139,4139,68939,0,0,M,Y,N,1916.0,1992.0,4,76.0
4140,4140,68939,5805,5806,F,Y,N,1924.0,1999.0,4,75.0
15383,15383,68939,49686,35726,F,Y,Y,1920.0,1985.0,5,65.0
15384,15384,68939,0,0,M,Y,N,1916.0,1977.0,5,61.0
15385,15385,68939,49686,35726,F,N,N,1922.0,,5,94.0
15389,15389,68939,49686,35726,F,N,N,1919.0,,5,97.0
15390,15390,68939,0,0,M,Y,N,1929.0,2009.0,5,80.0
15391,15391,68939,49686,35726,M,Y,N,1930.0,2002.0,5,72.0
15392,15392,68939,49686,35726,M,N,N,1930.0,,5,86.0
20659,20659,68939,0,0,M,Y,N,1915.0,1969.0,4,54.0
27841,27841,68939,67093,67094,M,Y,N,1907.0,1996.0,4,89.0
27842,27842,68939,0,0,F,Y,N,1903.0,1992.0,4,89.0
35634,35634,68939,65522,65524,F,Y,N,1921.0,2010.0,4,89.0
35635,35635,68939,0,0,M,N,N,1921.0,,4,95.0
64998,64998,68939,23010,23009,F,N,N,1933.0,,5,83.0
64999,64999,68939,0,0,M,Y,N,1931.0,2017.0,5,86.0
35378,35378,68939,0,0,F,Y,N,1939.0,1996.0,5,57.0
35379,35379,68939,41369,41370,M,Y,N,1942.0,1998.0,5,56.0
51000,51000,68939,5849,20659,F,Y,N,1950.0,2007.0,5,57.0
58793,58793,68939,27842,27841,F,N,N,1937.0,,5,79.0
58794,58794,68939,0,0,M,N,N,1933.0,,5,83.0
66422,66422,68939,18997,18996,M,N,N,1969.0,,6,47.0
66424,66424,68939,18997,18996,M,N,N,1962.0,,6,54.0
19717,19717,68939,0,0,M,N,N,1957.0,,6,59.0
25633,25633,68939,64998,64999,M,N,N,1951.0,,6,65.0
25634,25634,68939,0,0,F,N,N,1953.0,,6,63.0
52348,52348,68939,35378,35379,M,N,N,1959.0,,6,57.0
67013,67013,68939,0,0,F,N,N,1940.0,,5,76.0
67014,67014,68939,59267,59268,M,N,N,1942.0,,5,74.0
9536,9536,68939,0,0,F,N,N,1962.0,,6,54.0
62194,62194,68939,25634,25633,F,N,N,1973.0,,7,43.0
62195,62195,68939,25634,25633,M,N,N,1975.0,,7,41.0
5558,5558,68939,0,0,M,N,N,1955.0,,6,61.0
7554,7554,68939,15383,15384,F,N,N,1949.0,,6,67.0
34736,34736,68939,15383,15384,M,N,N,1955.0,,6,61.0
42931,42931,68939,42932,35379,M,N,N,1981.0,,6,35.0
42932,42932,68939,0,0,F,N,N,1945.0,,5,71.0
43920,43920,68939,43922,60699,F,Y,Y,1982.0,2005.0,6,23.0
43922,43922,68939,0,0,F,N,N,1950.0,,5,66.0
13759,13759,68939,13760,13761,F,N,N,1977.0,,7,39.0
13760,13760,68939,15389,15390,F,N,N,1965.0,,6,51.0
13761,13761,68939,0,0,M,N,N,1953.0,,6,63.0
19726,19726,68939,39205,39206,M,N,N,1981.0,,6,35.0
31558,31558,68939,31559,31560,M,N,N,1975.0,,6,41.0
31559,31559,68939,0,0,F,N,N,1960.0,,5,56.0
31560,31560,68939,3537,3535,M,Y,Y,1950.0,1995.0,5,45.0
1983,1983,68939,1984,1985,M,N,N,1979.0,,7,37.0
1984,1984,68939,54938,54937,F,Y,Y,1955.0,2011.0,6,56.0
1985,1985,68939,0,0,M,N,N,1947.0,,6,69.0
47434,47434,68939,13760,13761,M,Y,Y,1977.0,2011.0,7,34.0
51360,51360,68939,15389,15390,F,N,N,1959.0,,6,57.0
2554,2554,68939,2555,2556,F,N,N,1984.0,,7,32.0
2555,2555,68939,0,0,F,N,N,1951.0,,6,65.0
2556,2556,68939,40983,40984,M,N,N,1948.0,,6,68.0
6920,6920,68939,4140,4139,M,N,N,1952.0,,5,64.0
12582,12582,68939,31559,31560,F,Y,N,1982.0,2007.0,6,25.0
47029,47029,68939,51360,19020,F,N,N,1979.0,,7,37.0
3466,3466,68939,39205,39206,M,N,N,1980.0,,6,36.0
12433,12433,68939,31559,31560,M,N,N,1980.0,,6,36.0
12436,12436,68939,31559,31560,F,N,N,1986.0,,6,30.0
50614,50614,68939,51360,50615,M,Y,Y,1987.0,2001.0,7,14.0
50615,50615,68939,0,0,M,N,N,1945.0,,6,71.0
63712,63712,68939,1984,1985,M,Y,N,1986.0,1987.0,7,1.0
66941,66941,68939,66942,66943,M,Y,Y,1985.0,2000.0,6,15.0
66942,66942,68939,44092,44091,F,N,N,1957.0,,5,59.0
66943,66943,68939,0,0,M,N,N,1954.0,,5,62.0
58982,58982,68939,66942,66943,M,N,N,1981.0,,6,35.0
63621,63621,68939,54938,54937,F,N,N,1955.0,,6,61.0
11398,11398,68939,58793,58794,M,N,N,1955.0,,6,61.0
28480,28480,68939,0,0,F,N,N,1955.0,,6,61.0
28481,28481,68939,15383,15384,M,N,N,1951.0,,6,65.0
61044,61044,68939,54938,54937,F,N,N,1958.0,,6,58.0
11200,11200,68939,9536,11398,F,N,N,1984.0,,7,32.0
48790,48790,68939,0,0,M,N,N,1947.0,,6,69.0
5849,5849,68939,26429,26428,F,Y,N,1918.0,1994.0,4,76.0
10625,10625,68939,67013,67014,F,N,N,1963.0,,6,53.0
39584,39584,68939,1984,1985,M,N,N,1990.0,,7,26.0
41044,41044,68939,35378,35379,F,N,N,1968.0,,6,48.0
8020,8020,68939,8021,28481,M,N,N,1985.0,,7,31.0
8021,8021,68939,0,0,F,N,N,1963.0,,6,53.0
40786,40786,68939,40787,40788,M,N,N,1993.0,,7,23.0
40787,40787,68939,51000,16931,F,N,N,1975.0,,6,41.0
40788,40788,68939,0,0,M,N,N,1966.0,,6,50.0
66220,66220,68939,43922,60699,M,N,N,1973.0,,6,43.0
58598,58598,68939,58599,58600,M,N,N,1982.0,,6,34.0
58599,58599,68939,30676,17919,F,Y,Y,1949.0,1985.0,5,36.0
58600,58600,68939,0,0,M,N,N,1943.0,,5,73.0
67959,67959,68939,2555,2556,M,N,N,1976.0,,7,40.0
22460,22460,68939,25634,25633,F,Y,Y,1984.0,2013.0,7,29.0
61340,61340,68939,61341,61343,F,N,N,1983.0,,7,33.0
61341,61341,68939,35378,35379,F,Y,Y,1966.0,2008.0,6,42.0
61343,61343,68939,0,0,M,N,N,1969.0,,6,47.0
39809,39809,68939,39205,39206,M,Y,Y,1968.0,1995.0,6,27.0
60699,60699,68939,35634,35635,M,Y,Y,1950.0,1983.0,5,33.0
61032,61032,68939,54938,54937,F,Y,Y,1958.0,1985.0,6,27.0
63452,63452,68939,4140,4139,M,Y,Y,1941.0,1985.0,5,44.0
17216,17216,68939,67013,67014,F,Y,Y,1967.0,1983.0,6,16.0
23038,23038,68939,54938,54937,F,Y,Y,1946.0,1989.0,6,43.0
12419,12419,68939,0,0,F,N,N,1966.0,,6,50.0
18479,18479,68939,51360,0,F,N,N,1991.0,,7,25.0
42257,42257,68939,40787,42258,M,Y,Y,1986.0,2007.0,7,21.0
42258,42258,68939,0,0,M,Y,Y,1974.0,2016.0,6,42.0
8064,8064,68939,8021,28481,F,Y,Y,1988.0,2010.0,7,22.0
56715,56715,68939,56716,56717,M,N,N,1994.0,,8,22.0
56716,56716,68939,2555,2556,F,Y,Y,1980.0,2009.0,7,29.0
56717,56717,68939,0,0,M,N,N,1973.0,,7,43.0
67788,67788,68939,12419,25633,F,N,N,1993.0,,7,23.0
3236,3236,68939,4140,4139,F,N,N,1955.0,,5,61.0
3339,3339,68939,39205,39206,F,N,N,1971.0,,6,45.0
16807,16807,68939,40787,0,F,N,N,1990.0,,7,26.0
24894,24894,68939,9536,11398,F,Y,Y,1990.0,2013.0,7,23.0
33741,33741,68939,18997,18996,F,N,N,1970.0,,6,46.0
38226,38226,68939,13760,17840,F,N,N,1995.0,,7,21.0
4039,4039,68939,20126,20127,F,Y,Y,1972.0,2007.0,6,35.0
4040,4040,68939,0,0,M,N,N,1966.0,,6,50.0
37285,37285,68939,51360,5558,M,N,N,1997.0,,7,19.0
46520,46520,68939,9536,11398,M,N,N,1990.0,,7,26.0
63563,63563,68939,13760,17840,F,N,N,1996.0,,7,20.0
67346,67346,68939,2555,2556,M,N,N,1978.0,,7,38.0
3705,3705,68939,51360,5558,M,N,N,1988.0,,7,28.0
31000,31000,68939,61341,31001,M,N,N,1994.0,,7,22.0
31001,31001,68939,0,0,M,N,N,1956.0,,6,60.0
59713,59713,68939,40787,42258,M,N,N,1992.0,,7,24.0
60743,60743,68939,3537,3535,M,N,N,1958.0,,5,58.0
172,172,68939,61341,174,M,N,N,1998.0,,7,18.0
174,174,68939,0,0,M,N,N,1965.0,,6,51.0
15052,15052,68939,58599,58600,M,N,N,1970.0,,6,46.0
53707,53707,68939,4039,4040,M,N,N,1996.0,,7,20.0
62333,62333,68939,3537,3535,M,N,N,1953.0,,5,63.0
28830,28830,68939,0,0,M,N,N,1946.0,,6,70.0
54994,54994,68939,3537,3535,M,N,N,1947.0,,5,69.0
64153,64153,68939,35634,35635,M,N,N,1949.0,,5,67.0
40983,40983,68939,0,0,F,Y,N,1936.0,2009.0,5,73.0
40984,40984,68939,52543,52542,M,Y,N,1932.0,2009.0,5,77.0
9328,9328,68939,30676,17919,M,Y,N,1944.0,2009.0,5,65.0
16931,16931,68939,0,0,M,Y,N,1939.0,2007.0,5,68.0
47065,47065,68939,18997,18996,M,N,N,1974.0,,6,42.0
44128,44128,68939,0,0,M,N,N,1952.0,,6,64.0
8004,8004,68939,18997,18996,M,N,N,1970.0,,6,46.0
9886,9886,68939,51360,48790,M,N,N,1976.0,,7,40.0
168,168,68939,51360,48790,F,N,N,1971.0,,7,45.0
23786,23786,68939,58599,58600,F,N,N,1980.0,,6,36.0
982,982,68939,39205,39206,F,N,N,1978.0,,6,38.0
13302,13302,68939,23038,44128,F,N,N,1981.0,,7,35.0
50815,50815,68939,18997,18996,M,N,N,1966.0,,6,50.0
54801,54801,68939,3537,3535,F,N,N,1964.0,,5,52.0
25711,25711,68939,4140,4139,F,N,N,1940.0,,5,76.0
27787,27787,68939,39205,39206,F,N,N,1971.0,,6,45.0
61774,61774,68939,35634,35635,F,N,N,1946.0,,5,70.0
14031,14031,68939,8021,28481,F,N,N,2005.0,,7,11.0
21413,21413,68939,43920,28830,F,N,N,1998.0,,7,18.0
35484,35484,68939,13760,19717,F,N,N,2007.0,,7,9.0
62818,62818,68939,13760,19717,M,N,N,2007.0,,7,9.0
19155,19155,68939,35634,35635,M,N,N,1951.0,,5,65.0
128,128,176860,0,0,M,Y,N,1843.0,1917.0,2,74.0
129,129,176860,24211,31050,F,Y,N,1851.0,1929.0,2,78.0
6470,6470,176860,0,0,M,Y,N,1856.0,1934.0,2,78.0
6471,6471,176860,24211,31050,F,Y,N,1862.0,1891.0,2,29.0
6476,6476,176860,0,0,M,Y,N,1867.0,1926.0,3,59.0
6477,6477,176860,129,128,F,Y,N,1868.0,1925.0,3,57.0
13390,13390,176860,0,0,M,Y,N,1866.0,1930.0,2,64.0
13392,13392,176860,24211,31050,F,Y,N,1871.0,1935.0,2,64.0
16142,16142,176860,129,128,M,Y,N,1876.0,1964.0,3,88.0
19139,19139,176860,0,0,M,Y,N,1859.0,1942.0,3,83.0
19140,19140,176860,129,128,F,Y,N,1870.0,1959.0,3,89.0
26226,26226,176860,19438,19439,F,Y,N,1887.0,1967.0,3,80.0
31050,31050,176860,0,0,M,Y,N,1833.0,1907.0,1,74.0
31059,31059,176860,6471,6470,F,Y,N,1892.0,1971.0,3,79.0
31060,31060,176860,0,0,M,Y,N,1890.0,1953.0,3,63.0
44599,44599,176860,0,0,M,Y,N,1890.0,1954.0,3,64.0
44600,44600,176860,13392,13390,F,Y,N,1885.0,1973.0,3,88.0
56817,56817,176860,0,0,M,Y,N,1880.0,1954.0,3,74.0
56818,56818,176860,19438,19439,F,Y,N,1880.0,1961.0,3,81.0
56893,56893,176860,0,0,M,Y,N,1886.0,1971.0,3,85.0
56894,56894,176860,37022,37023,F,Y,N,1889.0,1958.0,3,69.0
62737,62737,176860,4020,4019,M,Y,N,1907.0,1988.0,3,81.0
16399,16399,176860,4020,4019,M,Y,N,1902.0,1978.0,3,76.0
24211,24211,176860,0,0,F,Y,N,1831.0,1920.0,1,89.0
24213,24213,176860,13392,13390,M,Y,N,1884.0,1957.0,3,73.0
24214,24214,176860,0,0,F,Y,N,1893.0,1982.0,3,89.0
29865,29865,176860,0,0,F,Y,N,1908.0,1997.0,3,89.0
29868,29868,176860,4020,4019,M,Y,Y,1898.0,1982.0,3,84.0
32022,32022,176860,0,0,M,Y,N,1912.0,1962.0,4,50.0
32023,32023,176860,62141,62142,F,Y,N,1915.0,2004.0,4,89.0
36516,36516,176860,4020,4019,M,Y,N,1905.0,1994.0,3,89.0
40618,40618,176860,4020,4019,F,Y,N,1905.0,1961.0,3,56.0
47635,47635,176860,52424,52425,M,Y,N,1916.0,2005.0,4,89.0
55210,55210,176860,0,0,M,Y,N,1913.0,1980.0,4,67.0
55212,55212,176860,62141,62142,F,Y,N,1911.0,2000.0,4,89.0
60179,60179,176860,0,0,F,Y,N,1888.0,1958.0,3,70.0
60180,60180,176860,37022,37023,M,Y,N,1886.0,1961.0,3,75.0
66036,66036,176860,0,0,F,Y,N,1906.0,1964.0,4,58.0
66037,66037,176860,19140,19139,M,Y,N,1900.0,1989.0,4,89.0
4019,4019,176860,0,0,M,Y,N,1866.0,1918.0,2,52.0
4020,4020,176860,24211,31050,F,Y,N,1873.0,1937.0,2,64.0
4022,4022,176860,4020,4019,F,Y,N,1887.0,1942.0,3,55.0
4023,4023,176860,0,0,M,Y,N,1888.0,1957.0,3,69.0
4026,4026,176860,4020,4019,M,Y,N,1889.0,1893.0,3,4.0
4028,4028,176860,4020,4019,F,Y,N,1888.0,1977.0,3,89.0
4029,4029,176860,0,0,M,Y,N,1886.0,1920.0,3,34.0
4030,4030,176860,0,0,M,Y,N,1880.0,1959.0,3,79.0
4032,4032,176860,0,0,F,Y,N,1902.0,1930.0,3,28.0
4037,4037,176860,4020,4019,M,Y,N,1900.0,1901.0,3,1.0
4049,4049,176860,4020,4019,F,Y,N,1912.0,1987.0,3,75.0
19438,19438,176860,24211,31050,F,Y,N,1870.0,1938.0,2,68.0
19439,19439,176860,0,0,M,Y,N,1865.0,1924.0,2,59.0
19443,19443,176860,19438,19439,M,Y,N,1908.0,1963.0,3,55.0
19444,19444,176860,0,0,F,Y,N,1913.0,1992.0,3,79.0
19445,19445,176860,19438,19439,M,Y,N,1905.0,1943.0,3,38.0
19447,19447,176860,19438,19439,M,Y,N,1912.0,1913.0,3,1.0
19448,19448,176860,19438,19439,F,Y,N,1907.0,1996.0,3,89.0
32218,32218,176860,60511,60509,M,Y,N,1921.0,1996.0,4,75.0
37022,37022,176860,0,0,F,Y,N,1862.0,1940.0,2,78.0
37023,37023,176860,24211,31050,M,Y,N,1857.0,1931.0,2,74.0
37024,37024,176860,60179,60180,M,Y,N,1908.0,1976.0,4,68.0
37025,37025,176860,0,0,F,Y,N,1907.0,1975.0,4,68.0
45727,45727,176860,56894,56893,M,Y,N,1916.0,1995.0,4,79.0
45728,45728,176860,0,0,F,Y,N,1914.0,2001.0,4,87.0
45738,45738,176860,56894,56893,M,Y,N,1924.0,2004.0,4,80.0
45739,45739,176860,0,0,F,Y,N,1926.0,2004.0,4,78.0
